Hs,direction
0.231761,112.145
0.223755,112.359
0.216244,112.798
0.209466,113.437
0.203596,114.259
0.198761,115.247
0.195091,116.389
0.192687,117.658
0.191636,119.015
0.19189,120.425
0.193438,121.865
0.196175,123.321
0.200319,124.814
0.205787,126.324
0.212078,127.794
0.218531,129.15
0.224688,130.373
0.230355,131.473
0.233622,132.21
0.233953,132.619
0.232122,132.859
0.229913,133.108
0.228293,133.358
0.227365,133.523
0.227197,133.556
0.22767,133.461
0.22863,133.257
0.229799,132.814
0.231023,132.092
0.232356,131.156
0.23343,130.213
0.233828,129.296
0.233499,128.386
0.232302,127.385
0.2304,126.278
0.228078,125.101
0.225708,123.917
0.223454,122.768
0.221193,121.647
0.218731,120.536
0.215879,119.402
0.212524,118.217
0.208582,116.951
0.204097,115.608
0.199262,114.226
0.194377,112.881
0.189655,111.638
0.185153,110.528
0.180843,109.563
0.176649,108.734
0.172483,108.023
0.168278,107.405
0.164003,106.859
0.159665,106.373
0.155289,105.936
0.150906,105.544
0.146555,105.193
0.142281,104.886
0.138125,104.626
0.134122,104.415
0.130293,104.256
0.126648,104.147
0.123184,104.083
0.119877,104.055
0.116712,104.055
0.113678,104.08
0.110764,104.124
0.107969,104.186
0.105295,104.265
0.102745,104.36
0.100326,104.472
0.0980335,104.601
0.0958565,104.744
0.0937713,104.902
0.0917455,105.071
0.089744,105.249
0.0877366,105.433
0.0857033,105.621
0.0836375,105.811
0.0815441,106.004
0.0794357,106.198
0.0773267,106.394
0.0752296,106.593
0.0731525,106.792
0.071099,106.991
0.0690694,107.189
0.0670616,107.385
0.0650722,107.577
0.0630957,107.767
0.0611258,107.954
0.0591556,108.142
0.0571794,108.335
0.0551949,108.54
0.0532046,108.766
0.0512169,109.022
0.0492455,109.321
0.0473091,109.67
0.0454287,110.562
0.0436269,111.065
0.0419256,111.628
0.0403456,112.234
0.0389062,112.863
0.0376255,113.492
0.0365208,114.096
0.0356099,114.649
0.0349114,115.131
0.0344448,115.52
0.0342307,115.801
0.0342909,115.954
0.0346516,115.947
0.03535,115.734
0.0364406,115.242
0.0379965,114.396
0.0401051,113.147
0.0428649,111.534
0.0463834,109.716
0.0507464,107.947
0.0559406,106.108
0.0617745,105.051
0.0678709,104.349
0.0737513,103.933
0.0789592,103.723
0.0831601,103.652
0.0861848,103.674
0.0880224,103.759
0.0887811,103.89
0.0886402,104.054
0.0878061,104.242
0.0864807,104.447
0.084841,104.662
0.0830297,104.882
0.0811521,105.103
0.0792776,105.32
0.077445,105.53
0.0756678,105.728
0.0739414,105.911
0.0722492,106.075
0.0705679,106.218
0.0688726,106.339
0.0671405,106.437
0.0653539,106.514
0.0635017,106.571
0.0615805,106.611
0.0595967,106.641
0.0575594,106.665
0.055481,106.688
0.0533796,106.716
0.0512772,106.756
0.0491957,106.816
0.0471575,106.905
0.0451799,107.034
0.0432815,107.511
0.0414807,107.786
0.0397948,108.19
0.0382482,108.805
0.0368769,109.782
0.0357324,111.349
0.0349036,113.854
0.0345491,117.765
0.0349615,123.725
0.036644,132.224
0.0403814,142.146
0.0467382,150.204
0.056014,155.275
0.0675525,158.115
0.0807844,159.491
0.0965816,159.358
0.11589,158.207
0.136914,158.543
0.15843,159.926
0.174366,160.169
0.17957,159.188
0.180437,158.178
0.175433,157.14
0.166701,153.803
0.158966,149.875
0.15399,145.15
0.152182,140.664
0.152645,136.983
0.153926,134.183
0.154591,132.154
0.1536,130.593
0.150875,129.218
0.146822,127.8
0.142129,126.231
0.137469,124.57
0.133237,122.959
0.129546,121.508
0.126329,120.245
0.123539,119.166
0.121111,118.24
0.118939,117.438
0.116815,116.702
0.114562,115.996
0.112111,115.305
0.109441,114.611
0.106597,113.905
0.103672,113.199
0.100794,112.531
0.0980524,111.932
0.0954822,111.416
0.0930901,110.984
0.0908557,110.63
0.0887453,110.343
0.0867236,110.114
0.0847574,109.931
0.0828234,109.785
0.0809107,109.667
0.079023,109.571
0.0771753,109.492
0.07539,109.424
0.0736934,109.364
0.0721131,109.308
0.0706757,109.254
0.0694045,109.202
0.0683166,109.15
0.0674199,109.103
0.0667094,109.071
0.0661654,109.065
0.0657615,109.108
0.0654738,109.233
0.065305,109.496
0.0652994,109.993
0.0655759,110.892
0.0663742,112.527
0.0680607,115.467
0.0713174,120.62
0.0774234,128.97
0.0880912,139.632
0.102514,147.836
0.119164,152.231
0.145739,154.811
0.180838,156.115
0.210005,156.597
0.218502,158.248
0.210216,159.785
0.201653,159.723
0.195473,159.161
0.191651,158.21
0.189559,156.879
0.1885,155.227
0.187337,153.401
0.18527,151.48
0.181658,149.287
0.177063,146.138
0.172718,143.43
0.170099,140.85
0.169423,138.497
0.170209,136.344
0.171868,134.326
0.173927,132.434
0.175979,130.709
0.177734,129.211
0.178959,127.969
0.179466,126.961
0.179082,126.128
0.177523,125.38
0.174392,124.603
0.169507,123.705
0.163143,122.627
0.155959,121.369
0.14878,120.042
0.142172,118.782
0.136342,117.682
0.13119,116.746
0.126541,115.95
0.12225,115.267
0.118209,114.663
0.114355,114.1
0.110669,113.545
0.107097,112.95
0.103653,112.287
0.100423,111.573
0.0974926,110.854
0.0949035,110.174
0.0926506,109.566
0.0906993,109.05
0.0889921,108.632
0.0874563,108.309
0.0860117,108.068
0.0845832,107.896
0.0831092,107.78
0.0815473,107.71
0.0798753,107.674
0.0780889,107.664
0.0761999,107.677
0.0742301,107.708
0.0722087,107.76
0.0701778,107.851
0.0681907,108.023
0.0663035,108.335
0.0645725,108.867
0.0630792,109.78
0.0619594,111.396
0.0614068,114.203
0.0617816,118.926
0.0637501,126.287
0.0680907,135.768
0.0757976,145.127
0.0871616,152.144
0.10066,155.14
0.119913,156.313
0.147406,156.457
0.175167,155.767
0.19442,155.837
0.199535,156.638
0.195576,156.411
0.189404,155.533
0.181493,154.559
0.173233,153.658
0.16533,152.813
0.157797,151.947
0.150844,150.938
0.144717,149.658
0.139396,147.932
0.134544,145.235
0.130215,141.236
0.127076,136.141
0.125883,130.899
0.12645,126.282
0.128056,122.614
0.129797,119.827
0.130991,117.71
0.131325,116.05
0.130787,114.654
0.129568,113.403
0.127927,112.238
0.126119,111.152
0.124338,110.165
0.122696,109.303
0.121228,108.583
0.119908,108.005
0.118677,107.556
0.117459,107.212
0.116181,106.946
0.114774,106.735
0.113187,106.559
0.111392,106.406
0.109389,106.27
0.107212,106.146
0.104911,106.036
0.102541,105.938
0.100155,105.853
0.0977906,105.78
0.0954716,105.721
0.0932115,105.674
0.0910165,105.639
0.0888891,105.617
0.086831,105.607
0.0848457,105.606
0.0829394,105.615
0.0811214,105.63
0.0794049,105.652
0.0778082,105.679
0.0763549,105.712
0.0750733,105.75
0.0739925,105.796
0.0731348,105.849
0.0725062,105.911
0.0720862,105.98
0.0718223,106.05
0.0716318,106.118
0.071413,106.178
0.0710611,106.225
0.0704858,106.257
0.0696241,106.273
0.068444,106.272
0.0669439,106.256
0.0651479,106.226
0.0631172,106.202
0.0609526,106.225
0.0587719,106.346
0.0566091,106.545
0.054514,106.794
0.0526052,107.084
0.0510104,107.322
0.0500088,107.336
0.0501948,106.911
0.0523813,105.863
0.0570999,104.198
0.0640797,102.198
0.0722686,100.28
0.0802999,98.7273
0.0870423,97.6139
0.0918978,96.8969
0.0947896,96.4997
0.0960016,96.3467
0.0960224,96.3861
0.0954119,96.5895
0.0947306,96.9446
0.0944114,97.379
0.0948474,97.8286
0.0963672,98.2706
0.099094,98.6965
0.102861,99.1064
0.107217,99.5057
0.1116,99.9106
0.115509,100.333
0.118631,100.775
0.120864,101.238
0.12226,101.717
0.122956,102.205
0.123126,102.694
0.122941,103.176
0.122548,103.643
0.122088,104.092
0.121683,104.524
0.121427,104.937
0.121349,105.307
0.121459,105.611
0.121775,105.835
0.122334,105.984
0.12315,106.063
0.124216,106.075
0.125313,105.96
0.126253,105.693
0.126958,105.31
0.127411,104.88
0.127556,104.452
0.127321,104.052
0.126692,103.713
0.125669,103.456
0.124261,103.285
0.122503,103.198
0.120471,103.202
0.118267,103.304
0.116025,103.514
0.113899,103.848
0.112056,104.314
0.110656,104.905
0.10988,105.608
0.109923,106.408
0.110979,107.284
0.113188,108.205
0.116602,109.129
0.12114,109.997
0.126665,110.772
0.133063,111.448
0.140197,112.031
0.147993,112.561
0.156474,113.118
0.165502,113.76
0.174922,114.531
0.184599,115.419
0.194608,116.364
0.205065,117.366
0.215868,118.395
0.225851,119.132
0.234007,119.396
0.240344,119.327
0.245123,119.108
0.248768,118.827
0.251679,118.502
0.254879,118.267
0.258792,118.13
0.263244,118.02
0.267528,117.849
0.271214,117.601
0.274271,117.309
0.276626,117.044
0.278275,116.828
0.279304,116.656
0.279592,116.475
0.279126,116.264
0.278034,116.036
0.276598,115.813
0.274997,115.609
0.273273,115.421
0.271422,115.246
0.269444,115.082
0.267358,114.926
0.265251,114.789
0.263185,114.678
0.261161,114.589
0.259173,114.514
0.257209,114.449
0.255256,114.393
0.253349,114.354
0.251502,114.339
0.249699,114.345
0.247395,114.263
0.244217,114.032
0.240181,113.675
0.235481,113.251
0.230257,112.796
0.224599,112.323
0.218825,111.905
0.213159,111.587
0.207644,111.365
0.202491,111.287
0.197868,111.384
0.193854,111.649
0.190725,112.122
0.188817,112.835
0.18835,113.757
0.189591,114.86
0.192709,116.092
0.197583,117.373
0.203863,118.625
0.211172,119.826
0.219042,120.937
0.225874,121.836
0.230834,122.57
0.234165,123.294
0.235879,124.049
0.236135,124.858
0.235291,125.76
0.233921,126.803
0.232429,128.006
0.231014,129.37
0.230358,130.975
0.230862,132.837
0.232635,134.902
0.234005,136.723
0.234224,138.225
0.232935,139.444
0.231122,140.559
0.229563,141.591
0.228985,142.55
0.229295,143.389
0.230393,144.062
0.232047,144.533
0.231887,144.697
0.229029,144.633
0.224014,144.46
0.218859,144.268
0.214778,144.052
0.212121,143.752
0.210982,143.278
0.211457,142.587
0.213567,141.682
0.217224,140.473
0.222416,138.946
0.229137,137.122
0.235931,135.166
0.241694,133.128
0.246293,131.017
0.25003,128.912
0.253085,126.892
0.255465,125.009
0.257303,123.323
0.258647,121.86
0.259456,120.612
0.25975,119.566
0.259529,118.699
0.25879,117.975
0.257717,117.373
0.256472,116.871
0.255116,116.433
0.254274,116.136
0.254397,116.009
0.255519,116.004
0.257108,116.002
0.258727,115.943
0.260277,115.843
0.261793,115.729
0.263341,115.627
0.264963,115.552
0.266699,115.523
0.268554,115.543
0.270513,115.606
0.27303,115.803
0.276277,116.15
0.280067,116.593
0.284188,117.114
0.288534,117.7
0.293112,118.339
0.296084,118.744
0.29679,118.871
0.295587,118.832
0.294003,118.94
0.292733,119.297
0.291712,119.842
0.290523,120.506
0.289056,121.264
0.287447,122.137
0.285484,123.089
0.283225,124.161
0.281048,125.472
0.279164,127.105
0.277416,129.035
0.275569,131.164
0.274328,133.512
0.274101,136.04
0.274627,138.585
0.275451,140.895
0.276616,142.916
0.27844,144.756
0.281574,146.555
0.285916,148.295
0.291113,149.899
0.295636,151.24
0.299061,152.325
0.3019,153.204
0.301797,153.72
0.298296,153.839
0.292614,153.624
0.287049,153.184
0.282151,152.586
0.2778,151.848
0.273701,150.959
0.269813,149.914
0.266359,148.714
0.262504,147.3
0.258053,145.641
0.253323,143.74
0.249641,141.765
0.247449,139.796
0.2464,137.85
0.246196,135.952
0.246596,134.137
0.247414,132.428
0.248051,130.839
0.248154,129.352
0.247713,127.957
0.246708,126.644
0.245151,125.415
0.243024,124.267
0.24032,123.184
0.237086,122.161
0.233428,121.203
0.230088,120.408
0.2277,119.854
0.22653,119.535
0.225986,119.328
0.225429,119.116
0.22465,118.857
0.223711,118.587
0.222691,118.34
0.221555,118.124
0.220373,117.949
0.219221,117.819
0.218133,117.73
0.217421,117.739
0.217378,117.886
0.218117,118.171
0.219476,118.57
0.221215,119.043
0.22318,119.552
0.223542,119.661
0.221341,119.257
0.216871,118.519
0.211712,117.787
0.207145,117.233
0.203562,116.862
0.200535,116.59
0.197611,116.369
0.194744,116.208
0.192148,116.192
0.190178,116.386
0.189157,116.811
0.190096,117.5
0.194048,118.421
0.201574,119.455
0.213241,120.439
0.228245,121.198
0.243626,121.61
0.255927,121.985
0.264294,122.582
0.270115,123.445
0.273766,124.3
0.275881,124.978
0.277472,125.445
0.278182,125.7
0.278243,125.804
0.278303,125.827
0.277018,125.614
0.273865,125.139
0.269183,124.476
0.264578,123.858
0.26076,123.378
0.25767,123.006
0.255873,122.78
0.25559,122.697
0.256697,122.71
0.25925,122.55
0.263664,122.098
0.270272,121.305
0.277437,120.525
0.283323,119.88
0.287458,119.348
0.289927,118.886
0.291069,118.478
0.291242,118.117
0.29112,117.795
0.291113,117.508
0.291303,117.244
0.291626,117.002
0.292002,116.779
0.292387,116.572
0.292599,116.378
0.29254,116.198
0.292226,116.044
0.291574,115.911
0.290566,115.802
0.289256,115.724
0.287892,115.689
0.286614,115.701
0.285412,115.749
0.284277,115.825
0.283184,115.917
0.282113,116.015
0.280994,116.103
0.279773,116.177
0.278436,116.24
0.277454,116.404
0.277043,116.706
0.277108,117.118
0.277236,117.563
0.277193,118.011
0.276968,118.473
0.275218,118.651
0.271319,118.458
0.265407,117.973
0.258628,117.526
0.251612,117.258
0.244345,117.132
0.237401,117.241
0.231273,117.648
0.226096,118.332
0.222364,119.411
0.220469,120.932
0.220587,122.842
0.222771,125.049
0.227051,127.484
0.233604,130.17
0.242453,133.119
0.253156,136.102
0.265215,138.841
0.277348,141.174
0.290252,143.351
0.304839,145.517
0.318979,147.341
0.332488,148.963
0.346263,150.606
0.359952,152.2
0.373606,153.606
0.387682,154.856
0.396552,155.706
0.398359,156.219
0.395248,156.502
0.389954,156.493
0.383397,156.094
0.375605,155.269
0.365808,153.977
0.354392,152.247
0.342934,150.146
0.333633,147.659
0.327073,144.873
0.323245,141.9
0.321032,139.031
0.31945,136.321
0.318117,133.754
0.317184,131.411
0.316383,129.338
0.315204,127.527
0.313544,125.989
0.311362,124.702
0.308642,123.62
0.305379,122.686
0.301681,121.86
0.297716,121.119
0.293775,120.447
0.290047,119.835
0.286566,119.274
0.284079,118.811
0.283064,118.457
0.283539,118.171
0.285142,117.888
0.287541,117.569
0.290607,117.208
0.294472,116.778
0.299235,116.277
0.304858,115.712
0.310061,115.155
0.314101,114.63
0.317032,114.149
0.319578,113.815
0.321966,113.657
0.324002,113.647
0.324503,113.75
0.323151,113.954
0.320388,114.281
0.315063,114.53
0.307037,114.622
0.297004,114.575
0.286939,114.691
0.277904,115.161
0.269911,115.995
0.262945,117.168
0.257011,118.665
0.252093,120.46
0.249502,122.782
0.249858,125.597
0.252651,128.585
0.257561,131.482
0.264576,134.149
0.27406,136.54
0.283967,138.413
0.293268,139.765
0.302095,140.694
0.307383,141.045
0.308124,140.889
0.305301,140.359
0.301781,139.903
0.298685,139.66
0.296097,139.585
0.294089,139.656
0.292788,139.88
0.292222,140.273
0.290239,140.558
0.286301,140.675
0.280968,140.688
0.275676,140.637
0.271022,140.499
0.26701,140.224
0.262966,139.687
0.258774,138.854
0.254686,137.744
0.250986,136.446
0.247767,134.993
0.244993,133.389
0.242747,131.711
0.240978,129.997
0.239567,128.274
0.238954,126.658
0.239328,125.241
0.240449,124.039
0.241827,123.047
0.243049,122.236
0.243927,121.586
0.244351,121.083
0.244305,120.719
0.243835,120.492
0.242838,120.358
0.241277,120.288
0.23923,120.28
0.237318,120.443
0.236012,120.84
0.235381,121.445
0.234996,122.11
0.23451,122.736
0.233862,123.303
0.232898,123.754
0.231572,124.068
0.229956,124.257
0.228084,124.318
0.226001,124.258
0.223793,124.098
0.221971,123.946
0.220897,123.866
0.220527,123.842
0.220667,123.844
0.221107,123.838
0.221689,123.799
0.221768,123.54
0.22096,122.993
0.21932,122.214
0.216911,121.402
0.213672,120.647
0.209581,119.969
0.204718,119.374
0.199205,118.865
0.193148,118.438
0.186686,118.134
0.17996,117.955
0.17311,117.885
0.166412,117.948
0.160153,118.176
0.154548,118.569
0.150027,119.171
0.147036,119.971
0.145849,120.875
0.146634,121.871
0.148694,122.924
0.151047,124.046
0.153376,125.378
0.156059,127.141
0.160016,129.493
0.165617,132.353
0.173218,135.613
0.183747,139.257
0.195504,142.52
0.205902,145.089
0.212096,146.688
0.214947,147.464
0.218079,147.9
0.218739,147.764
0.217487,146.963
0.216442,145.655
0.217073,144.14
0.219607,142.28
0.223436,140.128
0.229122,137.787
0.234574,135.603
0.238097,133.628
0.239962,131.738
0.240547,129.756
0.240338,127.68
0.239581,125.62
0.238526,123.713
0.237133,122.016
0.235174,120.514
0.232491,119.165
0.22901,117.921
0.224722,116.733
0.219739,115.574
0.214184,114.427
0.208197,113.288
0.202006,112.193
0.195812,111.182
0.189741,110.284
0.18387,109.514
0.178211,108.874
0.172738,108.346
0.167405,107.907
0.162176,107.529
0.157034,107.193
0.151966,106.878
0.146968,106.573
0.142048,106.27
0.137236,105.973
0.132574,105.686
0.128107,105.417
0.123891,105.177
0.119973,104.981
0.116379,104.84
0.113092,104.749
0.110081,104.703
0.107318,104.7
0.104766,104.738
0.102392,104.81
0.100165,104.913
0.0980613,105.036
0.0960672,105.173
0.0941827,105.321
0.0924249,105.484
0.0908071,105.665
0.0893318,105.86
0.0879872,106.065
0.0867629,106.277
0.0856466,106.5
0.0846134,106.73
0.0836457,106.97
0.0827403,107.23
0.0818372,107.474
0.0809699,107.721
0.0802241,108.022
0.0796523,108.39
0.0793004,108.835
0.0792144,109.383
0.0793844,110.016
0.0797765,110.718
0.0803507,111.502
0.0809514,112.219
0.0814121,112.688
0.0817001,112.854
0.0819973,112.868
0.0825626,112.849
0.0836941,112.837
0.0856506,112.797
0.0886329,112.677
0.0927453,112.454
0.0975875,112.037
0.102627,111.399
0.107462,110.628
0.111939,109.901
0.115889,109.323
0.119146,108.911
0.121633,108.642
0.123361,108.478
0.124396,108.385
0.124801,108.331
0.124633,108.289
0.12395,108.245
0.122804,108.191
0.121255,108.123
0.11937,108.042
0.117228,107.948
0.114913,107.843
0.112509,107.731
0.110085,107.615
0.107697,107.499
0.105381,107.386
0.103158,107.28
0.101038,107.183
0.0990208,107.096
0.0971043,107.022
0.0952832,106.961
0.0935519,106.913
0.0919055,106.877
0.0903404,106.853
0.0888568,106.842
0.0874614,106.844
0.0861722,106.862
0.0850233,106.898
0.0840763,106.958
0.0834613,107.046
0.0834557,107.182
0.0841148,107.315
0.0854587,107.381
0.0875894,107.339
0.0906719,107.199
0.0947851,106.99
0.0998566,106.757
0.105432,106.499
0.110948,106.221
0.115945,105.95
0.119624,105.645
0.121671,105.308
0.122366,104.993
0.122057,104.752
0.120956,104.593
0.119235,104.506
0.117038,104.483
0.114464,104.514
0.111582,104.588
0.108442,104.697
0.105094,104.837
0.10159,105.006
0.0979878,105.207
0.0943552,105.452
0.0907675,105.77
0.0873047,106.205
0.0840713,106.848
0.0812301,107.892
0.0789564,109.58
0.0774916,112.257
0.077198,116.352
0.0785865,122.148
0.0823012,129.443
0.0888515,137.201
0.0977084,143.39
0.108853,147.446
0.124242,150.042
0.142378,151.367
0.158691,151.857
0.16762,152.056
0.165118,152.108
0.155003,151.258
0.141972,149.223
0.129354,145.969
0.118701,141.565
0.110718,136.396
0.105787,131.104
0.10355,126.428
0.103177,122.776
0.103808,120.112
0.104753,118.223
0.105546,116.89
0.105927,115.941
0.105791,115.25
0.105141,114.726
0.10404,114.303
0.102579,113.932
0.100859,113.58
0.098973,113.225
0.0970026,112.856
0.095015,112.472
0.0930614,112.076
0.0911779,111.675
0.0893871,111.277
0.0877012,110.89
0.0861251,110.518
0.0846602,110.166
0.0833066,109.836
0.0820655,109.529
0.0809403,109.244
0.0799379,108.982
0.079071,108.738
0.0783615,108.512
0.0778344,108.294
0.0775287,108.077
0.0774983,107.856
0.0778,107.626
0.0784761,107.382
0.0795323,107.126
0.080915,106.86
0.0825016,106.592
0.0841132,106.331
0.0855482,106.086
0.0866228,105.864
0.0872027,105.668
0.0872178,105.499
0.0866591,105.355
0.0855658,105.234
0.0840076,105.134
0.0820699,105.053
0.0798407,104.991
0.0774002,104.945
0.0748189,104.915
0.0721577,104.901
0.0694788,104.915
0.0668308,104.966
0.0642501,105.064
0.06177,105.221
0.0594145,105.448
0.057216,105.77
0.0551497,106.161
0.0532,106.603
0.0513761,107.104
0.0497079,107.692
0.0482265,108.396
0.0469643,109.247
0.0459617,110.25
0.0452879,111.755
0.0450873,113.025
0.0456514,114.059
0.047565,114.367
0.0516882,113.507
0.0584919,111.14
0.067684,106.95
0.0786489,103.398
0.0905004,101.099
0.102198,99.9748
0.112928,99.5226
0.122211,99.42
0.129834,99.5333
0.135761,99.8131
0.140086,100.241
0.142981,100.8
0.144659,101.47
0.145347,102.226
0.145234,103.027
0.144453,103.826
0.143104,104.576
0.141258,105.241
0.138973,105.799
0.136306,106.242
0.133316,106.575
0.130076,106.81
0.126663,106.963
0.123159,107.054
0.119643,107.098
0.116192,107.112
0.112882,107.108
0.109775,107.098
0.106936,107.094
0.104421,107.107
0.102277,107.14
0.100547,107.193
0.0992882,107.268
0.0985659,107.364
0.0984055,107.449
0.0988528,107.499
0.0999745,107.505
0.101761,107.442
0.104144,107.296
0.106991,107.079
0.110069,106.804
0.113105,106.499
0.115837,106.201
0.118091,105.964
0.119743,105.816
0.120719,105.765
0.121032,105.819
0.120736,105.976
0.119905,106.229
0.118634,106.573
0.117039,107.011
0.115233,107.544
0.113271,108.159
0.111245,108.867
0.109301,109.709
0.107852,110.839
0.107348,112.391
0.108274,114.437
0.111355,116.992
0.117444,119.997
0.127736,123.511
0.141478,127.096
0.157264,130.61
0.173184,134.101
0.188872,137.585
0.204184,140.397
0.217672,142.358
0.225136,143.271
0.22573,142.867
0.223656,141.604
0.221898,139.414
0.222715,136.729
0.227003,133.859
0.232128,131.527
0.236027,129.787
0.239135,128.353
0.241638,127.055
0.243189,125.838
0.243316,124.687
0.241772,123.538
0.238672,122.402
0.234382,121.322
0.229385,120.329
0.224007,119.43
0.218365,118.597
0.212592,117.802
0.206763,117.017
0.20087,116.209
0.194931,115.378
0.188967,114.53
0.183011,113.684
0.177072,112.86
0.171179,112.089
0.16536,111.403
0.15966,110.826
0.154082,110.359
0.148604,109.983
0.143202,109.671
0.137872,109.396
0.132632,109.142
0.127515,108.897
0.122562,108.656
0.117821,108.416
0.113343,108.179
0.109177,107.951
0.10536,107.74
0.101919,107.563
0.0988602,107.436
0.0961627,107.365
0.0937274,107.32
0.0914933,107.296
0.089426,107.301
0.0874848,107.342
0.0856289,107.416
0.0838251,107.521
0.0820512,107.651
0.0802988,107.803
0.0785732,107.972
0.0768937,108.156
0.0752898,108.353
0.0737936,108.56
0.0724272,108.776
0.0711908,108.997
0.0700563,109.221
0.0689702,109.445
0.0678637,109.665
0.066666,109.883
0.0653178,110.099
0.063779,110.318
0.0620339,110.548
0.0601256,110.798
0.058336,111.093
0.057099,111.437
0.0566118,111.77
0.0570489,111.994
0.0588364,112.575
0.0621378,112.415
0.0672795,112.122
0.0750148,111.704
0.0860079,110.652
0.101292,109.742
0.124182,107.725
0.158952,103.793
0.204456,98.8273
0.24361,95.745
0.25979,95.6563
0.254624,95.6369
0.241928,94.7162
0.230545,93.9351
0.222401,93.6317
0.216195,93.6873
0.21076,93.9255
0.205766,94.2642
0.20134,94.6803
0.197457,95.1253
0.194042,95.5937
0.190983,96.1027
0.188066,96.6285
0.185166,97.1536
0.182243,97.666
0.179223,98.1302
0.17613,98.5502
0.172971,98.9314
0.169687,99.2642
0.166205,99.5398
0.162474,99.7555
0.158468,99.9136
0.154192,100.02
0.149676,100.083
0.144967,100.112
0.140123,100.116
0.1352,100.104
0.130253,100.086
0.12533,100.069
0.12047,100.059
0.115706,100.063
0.111065,100.083
0.106567,100.125
0.102227,100.191
0.0980571,100.284
0.0940647,100.405
0.0902518,100.556
0.0866156,100.736
0.0831532,100.945
0.079858,101.183
0.0767208,101.449
0.0737293,101.743
0.0708686,102.061
0.0681209,102.404
0.0654675,102.767
0.0628897,103.152
0.0603713,103.56
0.0579005,103.994
0.0554707,104.461
0.0530813,104.97
0.0507396,105.539
0.0484752,106.249
0.0463396,107.271
0.0444045,108.899
0.0427367,111.455
0.0414449,115.313
0.0406968,120.439
0.0407353,126.108
0.0419188,133.062
0.04478,139.058
0.0496743,145.525
0.0565426,151.919
0.0672045,156.578
0.0848594,159.133
0.108731,160.968
0.133446,161.7
0.151648,163.924
0.16098,167.304
0.161478,168.896
0.15631,168.866
0.149172,168.024
0.141677,166.708
0.134613,165.354
0.127705,164.107
0.120533,163.022
0.112957,162.153
0.105287,161.497
0.0981626,161.024
0.0922465,160.692
0.0880443,160.46
0.0857677,160.269
0.0852301,160.059
0.0858067,159.758
0.0864245,159.247
0.0858694,158.31
0.0835781,156.848
0.0795347,155.044
0.0738673,153.141
0.0669406,151.202
0.0594011,149.065
0.0519939,146.404
0.0453636,142.827
0.0399371,138.081
0.0358889,132.358
0.0331662,126.423
0.0315587,121.155
0.0307865,117.043
0.0305737,114.141
0.0306898,112.245
0.0309629,111.078
0.0312757,110.39
0.0315538,109.998
0.0317542,109.78
0.031855,109.662
0.031848,109.598
0.031734,109.563
0.0315191,109.542
0.0312126,109.525
0.0308257,109.508
0.0303701,109.489
0.0298573,109.466
0.0292982,109.44
0.0287022,109.411
0.0280772,109.38
0.0274295,109.346
0.026764,109.312
0.0260842,109.279
0.0253927,109.246
0.0246914,109.217
0.0239817,109.191
0.023265,109.171
0.0225425,109.158
0.0218159,109.153
0.0210866,109.159
0.0203567,109.177
0.0196283,109.209
0.0189035,109.255
0.0181847,109.318
0.0174745,109.4
0.0167753,109.506
0.01609,109.643
0.0154214,109.821
0.0147713,109.932
0.0141414,110.172
0.0135334,110.46
0.0129486,110.8
0.012388,111.492
0.0118527,112.353
0.0113392,112.869
0.0108449,113.372
0.0103694,113.847
0.00990172,
0.00944361,
0.00900445,
0.00858842,
0.00819602,
0.00782718,
0.00748243,
0.00716405,
0.00687781,
0.00663467,
0.00645146,
0.0063493,
0.00634935,
0.00646693,
0.00670617,
0.00705746,
0.0074987,
0.0079993,
0.00852538,
0.00904424,
0.00952765,197.886
0.0099537,197.886
0.0103075,199.141
0.0105815,200.291
0.0107745,201.138
0.0108919,201.748
0.0109447,202.143
0.0109491,202.311
0.0109266,202.2
0.0109018,201.715
0.0109005,200.717
0.0109453,199.03
0.0110524,196.463
0.0112292,192.863
0.0114744,188.196
0.0117784,182.633
0.0121251,176.567
0.012494,170.501
0.0128626,164.873
0.0132091,159.921
0.0135159,147.494
0.0137713,145.015
0.0139683,142.945
0.0141052,141.182
0.0141844,139.668
0.0142105,138.353
0.0141897,137.2
0.0141281,136.178
0.0140309,135.271
0.0139021,134.468
0.0137441,133.763
0.0135583,133.156
0.0133449,132.648
0.0131038,132.241
0.0128345,131.94
0.0125369,131.747
0.012211,131.665
0.0118574,131.698
0.0114776,131.849
0.0110732,132.12
0.0106468,132.516
0.0102014,
0.00974045,
0.0092677,
0.00878721,
0.00830308,
0.00781941,
0.00734015,
0.00686899,
0.00640928,
0.00596394,
0.00553545,
0.0051258,
0.00473666,
0.00436978,
0.00402553,
0.00370362,
0.00340395,
0.00312596,
0.00286895,
0.00263215,
0.00241461,
0.00221532,
0.00203316,
0.00186696,
0.00171567,
0.00157887,
0.00146015,
0.00138831,
0.00149313,
0.00207641,
0.00344562,
0.00577172,
0.00913989,
0.0135389,109.053
0.0188349,107.959
0.0247938,107.853
0.0311453,107.76
0.0376514,107.679
0.0441425,107.612
0.0505113,107.555
0.0566871,107.5
0.0626131,107.248
0.06824,107.153
0.0735287,107.03
0.0784449,106.876
0.0829547,106.695
0.0870196,106.496
0.0905898,106.287
0.0936145,106.081
0.0960516,105.888
0.097878,105.721
0.0990939,105.584
0.0997222,105.484
